Ageing Time,C4 (Pred),C3 (Pred)*,C4 (True),AE,SE,RMSE
107.7871148,78.00639589,78.00639589,78.00639589,0,0,
108.0112045,77.98211951,77.98211951,77.98211951,0,0,
108.2352941,77.95784314,77.95784314,77.95784314,0,0,
108.4593838,77.93356676,77.93356676,77.93356676,0,0,
108.6834734,77.90929038,77.90929038,77.90929038,0,0,
108.907563,77.88501401,77.88501401,77.88501401,0,0,
109.1316527,77.86073763,77.86073763,77.86073763,0,0,
109.3557423,77.83646125,77.83646125,77.83646125,0,0,
109.5798319,77.81218487,77.81218487,77.81218487,0,0,
109.8039216,77.7879085,77.7879085,77.7879085,0,0,
110.0280112,77.76363212,77.76363212,77.76363212,0,0,
110.2521008,77.73935574,77.73935574,77.73935574,0,0,
110.4761905,77.71507937,77.71507937,77.71507937,0,0,
110.7002801,77.69080299,77.69080299,77.69080299,0,0,
110.9243697,77.66652661,77.66652661,77.66652661,0,0,
111.1484594,77.64225023,77.64225023,77.64225023,0,0,
111.372549,77.61797386,77.61797386,77.61797386,0,0,
111.5966387,77.59369748,77.59369748,77.59369748,0,0,
111.8207283,77.5694211,77.5694211,77.5694211,0,0,
112.0448179,77.54514472,77.54514472,77.54514472,0,0,
112.2689076,77.52086835,77.52086835,77.52086835,0,0,
112.4929972,77.49659197,77.49659197,77.49659197,0,0,
112.7170868,77.47231559,77.47231559,77.47231559,0,0,
112.9411765,77.44803922,77.44803922,77.44803922,0,0,
113.1652661,77.42376284,77.42376284,77.42376284,0,0,
113.3893557,77.39948646,77.39948646,77.39948646,0,0,
113.6134454,77.37521008,77.37521008,77.37521008,0,0,
113.837535,77.35093371,77.35093371,77.35093371,0,0,
114.0616246,77.32665733,77.32665733,77.32665733,0,0,
114.2857143,77.30238095,77.30238095,77.30238095,0,0,
114.5098039,77.27810458,77.27810458,77.27810458,0,0,
114.7338936,77.2538282,77.2538282,77.2538282,0,0,
114.9579832,77.22955182,77.22955182,77.22955182,0,0,
115.1820728,77.20527544,77.20527544,77.20527544,0,0,
115.4061625,77.18099907,77.18099907,77.18099907,0,0,
115.6302521,77.15672269,77.15672269,77.15672269,0,0,
115.8543417,77.13244631,77.13244631,77.13244631,0,0,
116.0784314,77.10816993,77.10816993,77.10816993,0,0,
116.302521,77.08389356,77.08389356,77.08389356,0,0,
116.5266106,77.05961718,77.05961718,77.05961718,0,0,
116.7507003,77.0353408,77.0353408,77.0353408,0,0,
116.9747899,77.01106443,77.01106443,77.01106443,0,0,
117.1988796,76.98678805,76.98678805,76.98678805,0,0,
117.4229692,76.96251167,76.96251167,76.96251167,0,0,
117.6470588,76.93823529,76.93823529,76.93823529,0,0,
117.8711485,76.91395892,76.91395892,76.91395892,0,0,
118.0952381,76.89880952,76.89880952,76.89880952,0,0,
118.3193277,76.8960084,76.8960084,76.8960084,0,0,
118.5434174,76.89320728,76.89320728,76.89320728,0,0,
118.767507,76.89040616,76.89040616,76.89040616,0,0,
118.9915966,76.88760504,76.88760504,76.88760504,0,0,
119.2156863,76.88480392,76.88480392,76.88480392,0,0,
119.4397759,76.8820028,76.8820028,76.8820028,0,0,
119.6638655,76.87920168,76.87920168,76.87920168,0,0,
119.8879552,76.87640056,76.87640056,76.87640056,0,0,
120.1120448,76.87359944,76.87359944,76.87359944,0,0,
120.3361345,76.87079832,76.87079832,76.87079832,0,0,
120.5602241,76.8679972,76.8679972,76.8679972,0,0,
120.7843137,76.86519608,76.86519608,76.86519608,0,0,
121.0084034,76.86239496,76.86239496,76.86239496,0,0,
121.232493,76.85959384,76.85959384,76.85959384,0,0,
121.4565826,76.85679272,76.85679272,76.85679272,0,0,
121.6806723,76.8539916,76.8539916,76.8539916,0,0,
121.9047619,76.85119048,76.85119048,76.85119048,0,0,
122.1288515,76.84838936,76.84838936,76.84838936,0,0,
122.3529412,76.84558824,76.84558824,76.84558824,0,0,
122.5770308,76.84278711,76.84278711,76.84278711,0,0,
122.8011204,76.83998599,76.83998599,76.83998599,0,0,
123.0252101,76.83718487,76.83718487,76.83718487,0,0,
123.2492997,76.83438375,76.83438375,76.83438375,0,0,
123.4733894,76.83158263,76.83158263,76.83158263,0,0,
123.697479,76.82878151,76.82878151,76.82878151,0,0,
123.9215686,76.82598039,76.82598039,76.82598039,0,0,
124.1456583,76.82317927,76.82317927,76.82317927,0,0,
124.3697479,76.82037815,76.82037815,76.82037815,0,0,
124.5938375,76.81757703,76.81757703,76.81757703,0,0,
124.8179272,76.81477591,76.81477591,76.81477591,0,0,
125.0420168,76.81197479,76.81197479,76.81197479,0,0,
125.2661064,76.80917367,76.80917367,76.80917367,0,0,
125.4901961,76.80637255,76.80637255,76.80637255,0,0,
125.7142857,76.80357143,76.80357143,76.80357143,0,0,
125.9383754,76.80077031,76.80077031,76.80077031,0,0,
126.162465,76.79796919,76.79796919,76.79796919,0,0,
126.3865546,76.79516807,76.79516807,76.79516807,0,0,
126.6106443,76.79236695,76.79236695,76.79236695,0,0,
126.8347339,76.78956583,76.78956583,76.78956583,0,0,
127.0588235,76.78676471,76.78676471,76.78676471,0,0,
127.2829132,76.78396359,76.78396359,76.78396359,0,0,
127.5070028,76.78116246,76.78116246,76.78116246,0,0,
127.7310924,76.77836134,76.77836134,76.77836134,0,0,
127.9551821,76.77556022,76.77556022,76.77556022,0,0,
128.1792717,76.7727591,76.7727591,76.7727591,0,0,
128.4033613,76.76995798,76.76995798,76.76995798,0,0,
128.627451,76.76715686,76.76715686,76.76715686,0,0,
128.8515406,76.76435574,76.76435574,76.76435574,0,0,
129.0756303,76.76155462,76.76155462,76.76155462,0,0,
129.2997199,76.7587535,76.7587535,76.7587535,0,0,
129.5238095,76.75595238,76.75595238,76.75595238,0,0,
129.7478992,76.75315126,76.75315126,76.75315126,0,0,
129.9719888,76.75035014,76.75035014,76.75035014,0,0,
130.1960784,76.74754902,76.74754902,76.74754902,0,0,
130.4201681,76.7447479,76.7447479,76.7447479,0,0,
130.6442577,76.74194678,76.74194678,76.74194678,0,0,
130.8683473,76.73914566,76.73914566,76.73914566,0,0,
131.092437,76.73634454,76.73634454,76.73634454,0,0,
131.3165266,76.73354342,76.73354342,76.73354342,0,0,
131.5406162,76.7307423,76.7307423,76.7307423,0,0,
131.7647059,76.72794118,76.72794118,76.72794118,0,0,
131.9887955,76.72514006,76.72514006,76.72514006,0,0,
132.2128852,76.72233894,76.72233894,76.72233894,0,0,
132.4369748,76.71953782,76.71953782,76.71953782,0,0,
132.6610644,76.71673669,76.71673669,76.71673669,0,0,
132.8851541,76.71393557,76.71393557,76.71393557,0,0,
133.1092437,76.71113445,76.71113445,76.71113445,0,0,
133.3333333,76.70833333,76.70833333,76.70833333,0,0,
133.557423,76.70553221,76.70553221,76.70553221,0,0,
133.7815126,76.70273109,76.70273109,76.70273109,0,0,
134.0056022,76.69992997,76.69992997,76.69992997,0,0,
134.2296919,76.69712885,76.69712885,76.69712885,0,0,
134.4537815,76.69432773,76.69432773,76.69432773,0,0,
134.6778711,76.69152661,76.69152661,76.69152661,0,0,
134.9019608,76.68872549,76.68872549,76.68872549,0,0,
135.1260504,76.68592437,76.68592437,76.68592437,0,0,
135.3501401,76.68312325,76.68312325,76.68312325,0,0,
135.5742297,76.68032213,76.68032213,76.68032213,0,0,
135.7983193,76.67752101,76.67752101,76.67752101,0,0,
136.022409,76.67471989,76.67471989,76.67471989,0,0,
136.2464986,76.67191877,76.67191877,76.67191877,0,0,
136.4705882,76.66911765,76.66911765,76.66911765,0,0,
136.6946779,76.66631653,76.66631653,76.66631653,0,0,
136.9187675,76.66351541,76.66351541,76.66351541,0,0,
137.1428571,76.66071429,76.66071429,76.66071429,0,0,
137.3669468,76.65791317,76.65791317,76.65791317,0,0,
137.5910364,76.65511204,76.65511204,76.65511204,0,0,
137.8151261,76.65231092,76.65231092,76.65231092,0,0,
138.0392157,76.6495098,76.6495098,76.6495098,0,0,
138.2633053,76.64670868,76.64670868,76.64670868,0,0,
138.487395,76.64390756,76.64390756,76.64390756,0,0,
138.7114846,76.64110644,76.64110644,76.64110644,0,0,
138.9355742,76.63830532,76.63830532,76.63830532,0,0,
139.1596639,76.6355042,76.6355042,76.6355042,0,0,
139.3837535,76.63270308,76.63270308,76.63270308,0,0,
139.6078431,76.62990196,76.62990196,76.62990196,0,0,
139.8319328,76.62710084,76.62710084,76.62710084,0,0,
140.0560224,76.62429972,76.62429972,76.62429972,0,0,
140.280112,76.6214986,76.6214986,76.6214986,0,0,
140.5042017,76.61869748,76.61869748,76.61869748,0,0,
140.7282913,76.61589636,76.61589636,76.61589636,0,0,
140.952381,76.61309524,76.61309524,76.61309524,0,0,
141.1764706,76.61029412,76.61029412,76.61029412,0,0,
141.4005602,76.607493,76.607493,76.607493,0,0,
141.6246499,76.60469188,76.60469188,76.60469188,0,0,
141.8487395,76.60189076,76.60189076,76.60189076,0,0,
142.0728291,76.59514472,76.59514472,76.59514472,0,0,
142.2969188,76.58020542,76.58020542,76.58020542,0,0,
142.5210084,76.56526611,76.56526611,76.56526611,0,0,
142.745098,76.5503268,76.5503268,76.5503268,0,0,
142.9691877,76.53538749,76.53538749,76.53538749,0,0,
143.1932773,76.52044818,76.52044818,76.52044818,0,0,
143.4173669,76.50550887,76.50550887,76.50550887,0,0,
143.6414566,76.49056956,76.49056956,76.49056956,0,0,
143.8655462,76.47563025,76.47563025,76.47563025,0,0,
144.0896359,76.46069094,76.46069094,76.46069094,0,0,
144.3137255,76.44575163,76.44575163,76.44575163,0,0,
144.5378151,76.43081232,76.43081232,76.43081232,0,0,
144.7619048,76.41587302,76.41587302,76.41587302,0,0,
144.9859944,76.40093371,76.40093371,76.40093371,0,0,
145.210084,76.3859944,76.3859944,76.3859944,0,0,
145.4341737,76.37105509,76.37105509,76.37105509,0,0,
145.6582633,76.35611578,76.35611578,76.35611578,0,0,
145.8823529,76.34117647,76.34117647,76.34117647,0,0,
146.1064426,76.32623716,76.32623716,76.32623716,0,0,
146.3305322,76.31129785,76.31129785,76.31129785,0,0,
146.5546218,76.29635854,76.29635854,76.29635854,0,0,
146.7787115,76.28141923,76.28141923,76.28141923,0,0,
147.0028011,76.26647993,76.26647993,76.26647993,0,0,
147.2268908,76.25154062,76.25154062,76.25154062,0,0,
147.4509804,76.23660131,76.23660131,76.23660131,0,0,
147.67507,76.221662,76.221662,76.221662,0,0,
147.8991597,76.20672269,76.20672269,76.20672269,0,0,
148.1232493,76.19178338,76.19178338,76.19178338,0,0,
148.3473389,76.17684407,76.17684407,76.17684407,0,0,
148.5714286,76.16190476,76.16190476,76.16190476,0,0,
148.7955182,76.14696545,76.14696545,76.14696545,0,0,
149.0196078,76.13202614,76.13202614,76.13202614,0,0,
149.2436975,76.11708683,76.11708683,76.11708683,0,0,
149.4677871,76.10214753,76.10214753,76.10214753,0,0,
149.6918768,76.08720822,76.08720822,76.08720822,0,0,
149.9159664,76.07226891,76.07226891,76.07226891,0,0,
150.140056,76.0573296,76.0573296,76.0573296,0,0,
150.3641457,76.04239029,76.04239029,76.04239029,0,0,
150.5882353,76.02745098,76.02745098,76.02745098,0,0,
150.8123249,76.01251167,76.01251167,76.01251167,0,0,
151.0364146,75.99757236,75.99757236,75.99757236,0,0,
151.2605042,75.98263305,75.98263305,75.98263305,0,0,
151.4845938,75.96769374,75.96769374,75.96769374,0,0,
151.7086835,75.95275444,75.95275444,75.95275444,0,0,
151.9327731,75.93781513,75.93781513,75.93781513,0,0,
152.1568627,75.92287582,75.92287582,75.92287582,0,0,
152.3809524,75.90793651,75.90793651,75.90793651,0,0,
152.605042,75.8929972,75.8929972,75.8929972,0,0,
152.8291317,75.87805789,75.87805789,75.87805789,0,0,
153.0532213,75.86311858,75.86311858,75.86311858,0,0,
153.2773109,75.84817927,75.84817927,75.84817927,0,0,
153.5014006,75.83323996,75.83323996,75.83323996,0,0,
153.7254902,75.81830065,75.81830065,75.81830065,0,0,
153.9495798,75.80336134,75.80336134,75.80336134,0,0,
154.1736695,75.78842204,75.78842204,75.78842204,0,0,
154.3977591,75.77348273,75.77348273,75.77348273,0,0,
154.6218487,75.75854342,75.75854342,75.75854342,0,0,
154.8459384,75.74360411,75.74360411,75.74360411,0,0,
155.070028,75.7286648,75.7286648,75.7286648,0,0,
155.2941176,75.71372549,75.71372549,75.71372549,0,0,
155.5182073,75.69878618,75.69878618,75.69878618,0,0,
155.7422969,75.68384687,75.68384687,75.68384687,0,0,
155.9663866,75.66890756,75.66890756,75.66890756,0,0,
156.1904762,75.65396825,75.65396825,75.65396825,0,0,
156.4145658,75.63902894,75.63902894,75.63902894,0,0,
156.6386555,75.62408964,75.62408964,75.62408964,0,0,
156.8627451,75.60915033,75.60915033,75.60915033,0,0,
157.0868347,75.59421102,75.59421102,75.59421102,0,0,
157.3109244,75.57927171,75.57927171,75.57927171,0,0,
157.535014,75.5643324,75.5643324,75.5643324,0,0,
157.7591036,75.54939309,75.54939309,75.54939309,0,0,
157.9831933,75.53445378,75.53445378,75.53445378,0,0,
158.2072829,75.51951447,75.51951447,75.51951447,0,0,
158.4313725,75.50457516,75.50457516,75.50457516,0,0,
158.6554622,75.48963585,75.48963585,75.48963585,0,0,
158.8795518,75.47469655,75.47469655,75.47469655,0,0,
159.1036415,75.45975724,75.45975724,75.45975724,0,0,
159.3277311,75.44481793,75.44481793,75.44481793,0,0,
159.5518207,75.42987862,75.42987862,75.42987862,0,0,
159.7759104,75.41493931,75.41493931,75.41493931,0,0,
160,75.4,75.4,75.4,0,0,
160.2240896,75.38506069,75.38506069,75.38506069,0,0,
160.4481793,75.37012138,75.37012138,75.37012138,0,0,
160.6722689,75.35518207,75.35518207,75.35518207,0,0,
160.8963585,75.34024276,75.34024276,75.34024276,0,0,
161.1204482,75.32530345,75.32530345,75.32530345,0,0,
161.3445378,75.31036415,75.31036415,75.31036415,0,0,
161.5686275,75.29542484,75.29542484,75.29542484,0,0,
161.7927171,75.28048553,75.28048553,75.28048553,0,0,
162.0168067,75.26554622,75.26554622,75.26554622,0,0,
162.2408964,75.25060691,75.25060691,75.25060691,0,0,
162.464986,75.2356676,75.2356676,75.2356676,0,0,
162.6890756,75.22072829,75.22072829,75.22072829,0,0,
162.9131653,75.20578898,75.20578898,75.20578898,0,0,
163.1372549,75.19084967,75.19084967,75.19084967,0,0,
163.3613445,75.17591036,75.17591036,75.17591036,0,0,
163.5854342,75.16097106,75.16097106,75.16097106,0,0,
163.8095238,75.14603175,75.14603175,75.14603175,0,0,
164.0336134,75.13109244,75.13109244,75.13109244,0,0,
164.2577031,75.11615313,75.11615313,75.11615313,0,0,
164.4817927,75.10121382,75.10121382,75.10121382,0,0,
164.7058824,75.08627451,75.08627451,75.08627451,0,0,
164.929972,75.0713352,75.0713352,75.0713352,0,0,
165.1540616,75.05639589,75.05639589,75.05639589,0,0,
165.3781513,75.04145658,75.04145658,75.04145658,0,0,
165.6022409,75.02651727,75.02651727,75.02651727,0,0,
165.8263305,75.01157796,75.01157796,75.01157796,0,0,
166.0504202,74.99789916,74.99789916,74.99789916,0,0,
166.2745098,74.98856209,74.98856209,74.98856209,0,0,
166.4985994,74.97922502,74.97922502,74.97922502,0,0,
166.7226891,74.96988796,74.96988796,74.96988796,0,0,
166.9467787,74.96055089,74.96055089,74.96055089,0,0,
167.1708683,74.95121382,74.95121382,74.95121382,0,0,
167.394958,74.94187675,74.94187675,74.94187675,0,0,
167.6190476,74.93253968,74.93253968,74.93253968,0,0,
167.8431373,74.92320261,74.92320261,74.92320261,0,0,
168.0672269,74.91386555,74.91386555,74.91386555,0,0,
168.2913165,74.90452848,74.90452848,74.90452848,0,0,
168.5154062,74.89519141,74.89519141,74.89519141,0,0,
168.7394958,74.88585434,74.88585434,74.88585434,0,0,
168.9635854,74.87651727,74.87651727,74.87651727,0,0,
169.1876751,74.86718021,74.86718021,74.86718021,0,0,
169.4117647,74.85784314,74.85784314,74.85784314,0,0,
169.6358543,74.84850607,74.84850607,74.84850607,0,0,
169.859944,74.839169,74.839169,74.839169,0,0,
170.0840336,74.82983193,74.82983193,74.82983193,0,0,
170.3081232,74.82049486,74.82049486,74.82049486,0,0,
170.5322129,74.8111578,74.8111578,74.8111578,0,0,
170.7563025,74.80182073,74.80182073,74.80182073,0,0,
170.9803922,74.79248366,74.79248366,74.79248366,0,0,
171.2044818,74.78314659,74.78314659,74.78314659,0,0,
171.4285714,74.77380952,74.77380952,74.77380952,0,0,
171.6526611,74.76447246,74.76447246,74.76447246,0,0,
171.8767507,74.75513539,74.75513539,74.75513539,0,0,
172.1008403,74.74579832,74.74579832,74.74579832,0,0,
172.32493,74.73646125,74.73646125,74.73646125,0,0,
172.5490196,74.72712418,74.72712418,74.72712418,0,0,
172.7731092,74.71778711,74.71778711,74.71778711,0,0,
172.9971989,74.70845005,74.70845005,74.70845005,0,0,
173.2212885,74.69911298,74.69911298,74.69911298,0,0,
173.4453782,74.68977591,74.68977591,74.68977591,0,0,
173.6694678,74.68043884,74.68043884,74.68043884,0,0,
173.8935574,74.67110177,74.67110177,74.67110177,0,0,
174.1176471,74.66176471,74.66176471,74.66176471,0,0,
174.3417367,74.65242764,74.65242764,74.65242764,0,0,
174.5658263,74.64309057,74.64309057,74.64309057,0,0,
174.789916,74.6337535,74.6337535,74.6337535,0,0,
175.0140056,74.62441643,74.62441643,74.62441643,0,0,
175.2380952,74.61507937,74.61507937,74.61507937,0,0,
175.4621849,74.6057423,74.6057423,74.6057423,0,0,
175.6862745,74.59640523,74.59640523,74.59640523,0,0,
175.9103641,74.58706816,74.58706816,74.58706816,0,0,
176.1344538,74.57773109,74.57773109,74.57773109,0,0,
176.3585434,74.56839402,74.56839402,74.56839402,0,0,
176.5826331,74.55905696,74.55905696,74.55905696,0,0,
176.8067227,74.54971989,74.54971989,74.54971989,0,0,
177.0308123,74.54038282,74.54038282,74.54038282,0,0,
177.254902,74.53104575,74.53104575,74.53104575,0,0,
177.4789916,74.52170868,74.52170868,74.52170868,0,0,
177.7030812,74.51237162,74.51237162,74.51237162,0,0,
177.9271709,74.50303455,74.50303455,74.50303455,0,0,
178.1512605,74.49369748,74.49369748,74.49369748,0,0,
178.3753501,74.48436041,74.48436041,74.48436041,0,0,
178.5994398,74.47502334,74.47502334,74.47502334,0,0,
178.8235294,74.46568627,74.46568627,74.46568627,0,0,
179.047619,74.45634921,74.45634921,74.45634921,0,0,
179.2717087,74.44701214,74.44701214,74.44701214,0,0,
179.4957983,74.43767507,74.43767507,74.43767507,0,0,
179.719888,74.428338,74.428338,74.428338,0,0,
179.9439776,74.41900093,74.41900093,74.41900093,0,0,
180.1680672,74.40966387,74.40966387,74.40966387,0,0,
180.3921569,74.4003268,74.4003268,74.4003268,0,0,
180.6162465,74.39098973,74.39098973,74.39098973,0,0,
180.8403361,74.38165266,74.38165266,74.38165266,0,0,
181.0644258,74.37231559,74.37231559,74.37231559,0,0,
181.2885154,74.36297852,74.36297852,74.36297852,0,0,
181.512605,74.35364146,74.35364146,74.35364146,0,0,
181.7366947,74.34430439,74.34430439,74.34430439,0,0,
181.9607843,74.33496732,74.33496732,74.33496732,0,0,
182.1848739,74.32563025,74.32563025,74.32563025,0,0,
182.4089636,74.31629318,74.31629318,74.31629318,0,0,
182.6330532,74.30695612,74.30695612,74.30695612,0,0,
182.8571429,74.29761905,74.29761905,74.29761905,0,0,
183.0812325,74.28828198,74.28828198,74.28828198,0,0,
183.3053221,74.27894491,74.27894491,74.27894491,0,0,
183.5294118,74.26960784,74.26960784,74.26960784,0,0,
183.7535014,74.26027077,74.26027077,74.26027077,0,0,
183.977591,74.25093371,74.25093371,74.25093371,0,0,
184.2016807,74.24159664,74.24159664,74.24159664,0,0,
184.4257703,74.23225957,74.23225957,74.23225957,0,0,
184.6498599,74.2229225,74.2229225,74.2229225,0,0,
184.8739496,74.21358543,74.21358543,74.21358543,0,0,
185.0980392,74.20424837,74.20424837,74.20424837,0,0,
185.3221289,74.1949113,74.1949113,74.1949113,0,0,
185.5462185,74.18557423,74.18557423,74.18557423,0,0,
185.7703081,74.17623716,74.17623716,74.17623716,0,0,
185.9943978,74.16690009,74.16690009,74.16690009,0,0,
186.2184874,74.15756303,74.15756303,74.15756303,0,0,
186.442577,74.14822596,74.14822596,74.14822596,0,0,
186.6666667,74.13888889,74.13888889,74.13888889,0,0,
186.8907563,74.12955182,74.12955182,74.12955182,0,0,
187.1148459,74.12021475,74.12021475,74.12021475,0,0,
187.3389356,74.11087768,74.11087768,74.11087768,0,0,
187.5630252,74.10154062,74.10154062,74.10154062,0,0,
187.7871148,74.09220355,74.09220355,74.09220355,0,0,
188.0112045,74.08286648,74.08286648,74.08286648,0,0,
188.2352941,74.07352941,74.07352941,74.07352941,0,0,
188.4593838,74.06419234,74.06419234,74.06419234,0,0,
188.6834734,74.05485528,74.05485528,74.05485528,0,0,
188.907563,74.04551821,74.04551821,74.04551821,0,0,
189.1316527,74.03618114,74.03618114,74.03618114,0,0,
189.3557423,74.02684407,74.02684407,74.02684407,0,0,
189.5798319,74.017507,74.017507,74.017507,0,0,
189.8039216,74.00816993,74.00816993,74.00816993,0,0,
190.0280112,73.9982493,73.9982493,73.9982493,0,0,
190.2521008,73.9842437,73.9842437,73.9842437,0,0,
190.4761905,73.9702381,73.9702381,73.9702381,0,0,
190.7002801,73.95623249,73.95623249,73.95623249,0,0,
190.9243697,73.94222689,73.94222689,73.94222689,0,0,
191.1484594,73.92822129,73.92822129,73.92822129,0,0,
191.372549,73.91421569,73.91421569,73.91421569,0,0,
191.5966387,73.90021008,73.90021008,73.90021008,0,0,
191.8207283,73.88620448,73.88620448,73.88620448,0,0,
192.0448179,73.87219888,73.87219888,73.87219888,0,0,
192.2689076,73.85819328,73.85819328,73.85819328,0,0,
192.4929972,73.84418768,73.84418768,73.84418768,0,0,
192.7170868,73.83018207,73.83018207,73.83018207,0,0,
192.9411765,73.81617647,73.81617647,73.81617647,0,0,
193.1652661,73.80217087,73.80217087,73.80217087,0,0,
193.3893557,73.78816527,73.78816527,73.78816527,0,0,
193.6134454,73.77415966,73.77415966,73.77415966,0,0,
193.837535,73.76015406,73.76015406,73.76015406,0,0,
194.0616246,73.74614846,73.74614846,73.74614846,0,0,
194.2857143,73.73214286,73.73214286,73.73214286,0,0,
194.5098039,73.71813725,73.71813725,73.71813725,0,0,
194.7338936,73.70413165,73.70413165,73.70413165,0,0,
194.9579832,73.69012605,73.69012605,73.69012605,0,0,
195.1820728,73.67612045,73.67612045,73.67612045,0,0,
195.4061625,73.66211485,73.66211485,73.66211485,0,0,
195.6302521,73.64810924,73.64810924,73.64810924,0,0,
195.8543417,73.63410364,73.63410364,73.63410364,0,0,
196.0784314,73.62009804,73.62009804,73.62009804,0,0,
196.302521,73.60609244,73.60609244,73.60609244,0,0,
196.5266106,73.59208683,73.59208683,73.59208683,0,0,
196.7507003,73.57808123,73.57808123,73.57808123,0,0,
196.9747899,73.56407563,73.56407563,73.56407563,0,0,
197.1988796,73.55007003,73.55007003,73.55007003,0,0,
197.4229692,73.53606443,73.53606443,73.53606443,0,0,
197.6470588,73.52205882,73.52205882,73.52205882,0,0,
197.8711485,73.50805322,73.50805322,73.50805322,0,0,
198.0952381,73.49404762,73.49404762,73.49404762,0,0,
198.3193277,73.48004202,73.48004202,73.48004202,0,0,
198.5434174,73.46603641,73.46603641,73.46603641,0,0,
198.767507,73.45203081,73.45203081,73.45203081,0,0,
198.9915966,73.43802521,73.43802521,73.43802521,0,0,
199.2156863,73.42401961,73.42401961,73.42401961,0,0,
199.4397759,73.41001401,73.41001401,73.41001401,0,0,
199.6638655,73.3960084,73.3960084,73.3960084,0,0,
199.8879552,73.3820028,73.3820028,73.3820028,0,0,
200.1120448,73.3679972,73.3679972,73.3679972,0,0,
200.3361345,73.3539916,73.3539916,73.3539916,0,0,
200.5602241,73.33998599,73.33998599,73.33998599,0,0,
200.7843137,73.32598039,73.32598039,73.32598039,0,0,
201.0084034,73.31197479,73.31197479,73.31197479,0,0,
201.232493,73.29796919,73.29796919,73.29796919,0,0,
201.4565826,73.28396359,73.28396359,73.28396359,0,0,
201.6806723,73.26995798,73.26995798,73.26995798,0,0,
201.9047619,73.25595238,73.25595238,73.25595238,0,0,
202.1288515,73.24194678,73.24194678,73.24194678,0,0,
202.3529412,73.22794118,73.22794118,73.22794118,0,0,
202.5770308,73.21393557,73.21393557,73.21393557,0,0,
202.8011204,73.19992997,73.19992997,73.19992997,0,0,
203.0252101,73.18592437,73.18592437,73.18592437,0,0,
203.2492997,73.17191877,73.17191877,73.17191877,0,0,
203.4733894,73.15791317,73.15791317,73.15791317,0,0,
203.697479,73.14390756,73.14390756,73.14390756,0,0,
203.9215686,73.12990196,73.12990196,73.12990196,0,0,
204.1456583,73.11589636,73.11589636,73.11589636,0,0,
204.3697479,73.10189076,73.10189076,73.10189076,0,0,
204.5938375,73.08788515,73.08788515,73.08788515,0,0,
204.8179272,73.07387955,73.07387955,73.07387955,0,0,
205.0420168,73.05987395,73.05987395,73.05987395,0,0,
205.2661064,73.04586835,73.04586835,73.04586835,0,0,
205.4901961,73.03186275,73.03186275,73.03186275,0,0,
205.7142857,73.01785714,73.01785714,73.01785714,0,0,
205.9383754,73.00385154,73.00385154,73.00385154,0,0,
206.162465,72.98984594,72.98984594,72.98984594,0,0,
206.3865546,72.97584034,72.97584034,72.97584034,0,0,
206.6106443,72.96183473,72.96183473,72.96183473,0,0,
206.8347339,72.94782913,72.94782913,72.94782913,0,0,
207.0588235,72.93382353,72.93382353,72.93382353,0,0,
207.2829132,72.91981793,72.91981793,72.91981793,0,0,
207.5070028,72.90581232,72.90581232,72.90581232,0,0,
207.7310924,72.89180672,72.89180672,72.89180672,0,0,
207.9551821,72.87780112,72.87780112,72.87780112,0,0,
208.1792717,72.86379552,72.86379552,72.86379552,0,0,
208.4033613,72.84978992,72.84978992,72.84978992,0,0,
208.627451,72.83578431,72.83578431,72.83578431,0,0,
208.8515406,72.82177871,72.82177871,72.82177871,0,0,
209.0756303,72.80777311,72.80777311,72.80777311,0,0,
209.2997199,72.79376751,72.79376751,72.79376751,0,0,
209.5238095,72.7797619,72.7797619,72.7797619,0,0,
209.7478992,72.7657563,72.7657563,72.7657563,0,0,
209.9719888,72.7517507,72.7517507,72.7517507,0,0,
210.1960784,72.7377451,72.7377451,72.7377451,0,0,
210.4201681,72.7237395,72.7237395,72.7237395,0,0,
210.6442577,72.70973389,72.70973389,72.70973389,0,0,
210.8683473,72.69572829,72.69572829,72.69572829,0,0,
211.092437,72.68172269,72.68172269,72.68172269,0,0,
211.3165266,72.66771709,72.66771709,72.66771709,0,0,
211.5406162,72.65371148,72.65371148,72.65371148,0,0,
211.7647059,72.63970588,72.63970588,72.63970588,0,0,
211.9887955,72.62570028,72.62570028,72.62570028,0,0,
212.2128852,72.61169468,72.61169468,72.61169468,0,0,
212.4369748,72.59768908,72.59768908,72.59768908,0,0,
212.6610644,72.58368347,72.58368347,72.58368347,0,0,
212.8851541,72.56967787,72.56967787,72.56967787,0,0,
213.1092437,72.55567227,72.55567227,72.55567227,0,0,
213.3333333,72.54166667,72.54166667,72.54166667,0,0,
213.557423,72.52766106,72.52766106,72.52766106,0,0,
213.7815126,72.51365546,72.51365546,72.51365546,0,0,
214.0056022,72.49957983,72.49957983,72.49957983,0,0,
214.2296919,72.48277311,72.48277311,72.48277311,0,0,
214.4537815,72.46596639,72.46596639,72.46596639,0,0,
214.6778711,72.44915966,72.44915966,72.44915966,0,0,
214.9019608,72.43235294,72.43235294,72.43235294,0,0,
215.1260504,72.41554622,72.41554622,72.41554622,0,0,
215.3501401,72.3987395,72.3987395,72.3987395,0,0,
215.5742297,72.38193277,72.38193277,72.38193277,0,0,
215.7983193,72.36512605,72.36512605,72.36512605,0,0,
